headers,moves,lichess_id,white_elo,black_elo,ECO,opening_name,event,player_color,score
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/Z6GsD7DN', 'Date': '2024.03.07', 'Round': '?', 'White': 'symbioticstar', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2024.03.07', 'UTCTime': '13:38:59', 'WhiteElo': '1456', 'BlackElo': '1460', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+7', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C77', 'Opening': 'Ruy Lopez: Morphy Defense, Anderssen Variation', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'd2d3', 'f8e7', 'a4c6', 'b7c6', 'f3e5', 'd7d6', 'e5f3', 'c8g4', 'b1c3', 'e8g8', 'c1e3', 'h7h6', 'd1e2', 'd6d5', 'e1c1', 'g4f3', 'e2f3', 'd5d4', 'c3e2', 'd4e3', 'f3e3', 'a8b8']",https://lichess.org/Z6GsD7DN,1456.0,1460.0,C77,"Ruy Lopez: Morphy Defense, Anderssen Variation",Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/pPDQft7I', 'Date': '2024.03.07', 'Round': '?', 'White': 'Mitsotakisk14', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2024.03.07', 'UTCTime': '13:12:42', 'WhiteElo': '1537', 'BlackElo': '1451', 'WhiteRatingDiff': '-7', 'BlackRatingDiff': '+9', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C50', 'Opening': 'Italian Game: Giuoco Piano', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'f1c4', 'b8c6', 'g1f3', 'f8c5', 'f3e5', 'c6e5', 'd2d4', 'c5d6', 'd4e5', 'd6e5', 'd1d5', 'd8e7', 'c1g5', 'e5f6', 'g5f6', 'e7f6', 'b1c3', 'g8e7', 'd5d3', 'e8g8', 'e1c1', 'b7b6', 'f2f4', 'f6f4', 'c1b1', 'c8b7', 'c3d5', 'e7d5']",https://lichess.org/pPDQft7I,1537.0,1451.0,C50,Italian Game: Giuoco Piano,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/XWnsEiqv', 'Date': '2024.03.07', 'Round': '?', 'White': 'Apendra', 'Black': 'tartago', 'Result': '0-1'}, '_others': {'UTCDate': '2024.03.07', 'UTCTime': '13:10:04', 'WhiteElo': '1458', 'BlackElo': '1485', 'WhiteRatingDiff': '-7', 'BlackRatingDiff': '+5', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B22', 'Opening': 'Sicilian Defense: Alapin Variation', 'Termination': 'Normal'}}","['e2e4', 'c7c5', 'c2c3', 'd7d5', 'e4e5', 'c8f5', 'd2d4', 'b8c6', 'g1f3', 'e7e6', 'f1b5', 'f8e7', 'e1g1', 'c5d4', 'c3d4', 'd8b6', 'b5c6', 'b7c6', 'f3h4', 'g8h6', 'c1h6', 'g7h6', 'h4f5', 'e6f5', 'b2b3', 'h8g8', 'b1c3', 'c6c5', 'd4c5', 'b6c6']",https://lichess.org/XWnsEiqv,1458.0,1485.0,B22,Sicilian Defense: Alapin Variation,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/fMBJvETi', 'Date': '2024.03.07', 'Round': '?', 'White': 'Apendra', 'Black': 'shadowe', 'Result': '0-1'}, '_others': {'UTCDate': '2024.03.07', 'UTCTime': '12:55:47', 'WhiteElo': '1467', 'BlackElo': '1388', 'WhiteRatingDiff': '-9', 'BlackRatingDiff': '+7', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B06', 'Opening': 'Modern Defense: Standard Line', 'Termination': 'Time forfeit'}}","['e2e4', 'g7g6', 'b1c3', 'f8g7', 'd2d4', 'g8f6', 'e4e5', 'f6h5', 'f1e2', 'd7d6', 'e2h5', 'g6h5', 'd1h5', 'd6d5', 'g1h3', 'c8h3', 'h5h3', 'b8d7', 'e1g1', 'c7c6', 'c1h6', 'g7h6', 'h3h6', 'd8c7', 'h6g7', 'e8c8', 'g7f7', 'd7b6', 'f7f3', 'd8f8']",https://lichess.org/fMBJvETi,1467.0,1388.0,B06,Modern Defense: Standard Line,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/7vfFivMh', 'Date': '2024.03.07', 'Round': '?', 'White': 'lucky_caro', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2024.03.07', 'UTCTime': '12:37:16', 'WhiteElo': '1442', 'BlackElo': '1460', 'WhiteRatingDiff': '-5', 'BlackRatingDiff': '+7', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C68', 'Opening': 'Ruy Lopez: Exchange Variation, Keres Variation', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5c6', 'd7c6', 'b1c3', 'f8d6', 'd2d3', 'g8f6', 'c1g5', 'h7h6', 'g5f6', 'd8f6', 'e1g1', 'c8g4', 'h2h3', 'g4f3', 'd1f3', 'f6f3', 'g2f3', 'e8g8', 'g1g2', 'f7f5', 'e4f5', 'f8f5', 'g2g3', 'a8f8']",https://lichess.org/7vfFivMh,1442.0,1460.0,C68,"Ruy Lopez: Exchange Variation, Keres Variation",Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/ujg1noZ1', 'Date': '2024.03.06', 'Round': '?', 'White': 'Apendra', 'Black': 'Kaputto', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.06', 'UTCTime': '14:32:02', 'WhiteElo': '1451', 'BlackElo': '1451', 'WhiteRatingDiff': '+9', 'BlackRatingDiff': '-5', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B01', 'Opening': 'Scandinavian Defense: Valencian Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5d8', 'g1f3', 'g8f6', 'd2d4', 'e7e6', 'c1g5', 'f8b4', 'f1e2', 'b8d7', 'e1g1', 'h7h6', 'g5h4', 'b4c3', 'b2c3', 'e8g8', 'a1b1', 'd8e7', 'e2b5', 'c7c6', 'b5d3', 'g7g5', 'h4g3', 'f6h5', 'f3e5', 'h5g3']",https://lichess.org/ujg1noZ1,1451.0,1451.0,B01,Scandinavian Defense: Valencian Variation,Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/XGEugRGY', 'Date': '2024.03.06', 'Round': '?', 'White': 'OrtoDoxy_14', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.06', 'UTCTime': '14:18:01', 'WhiteElo': '1463', 'BlackElo': '1460', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-9', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A25', 'Opening': ""English Opening: King's English Variation, Reversed Closed Sicilian"", 'Termination': 'Time forfeit'}}","['c2c4', 'e7e5', 'b1c3', 'b8c6', 'g2g3', 'f8b4', 'a2a3', 'b4c3', 'b2c3', 'g8f6', 'f1g2', 'd7d6', 'e2e4', 'e8g8', 'g1e2', 'c8e6', 'd2d3', 'd8d7', 'c1g5', 'd7e7', 'f2f4', 'e5f4', 'g3f4', 'h7h6', 'g5f6', 'e7f6', 'd1d2', 'a7a5', 'e1g1', 'e6d7']",https://lichess.org/XGEugRGY,1463.0,1460.0,A25,"English Opening: King's English Variation, Reversed Closed Sicilian",Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/KMxS4Vm9', 'Date': '2024.03.06', 'Round': '?', 'White': 'Apendra', 'Black': 'Chess700800', 'Result': '0-1'}, '_others': {'UTCDate': '2024.03.06', 'UTCTime': '08:58:25', 'WhiteElo': '1468', 'BlackElo': '1462', 'WhiteRatingDiff': '-8', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B01', 'Opening': 'Scandinavian Defense', 'Termination': 'Normal'}}","['e2e4', 'd7d5', 'b1c3', 'd5d4', 'c3e2', 'e7e5', 'e2g3', 'b8c6', 'f1c4', 'g8f6', 'd2d3', 'c8g4', 'g1e2', 'g4d7', 'e1g1', 'f8d6', 'a2a3', 'e8g8', 'g3f5', 'd6c5', 'c4a2', 'c5b6', 'c1d2', 'd7f5', 'e4f5', 'd8d7', 'e2g3', 'f8e8', 'd2g5', 'd7e7']",https://lichess.org/KMxS4Vm9,1468.0,1462.0,B01,Scandinavian Defense,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/ZDnN7wII', 'Date': '2024.03.05', 'Round': '?', 'White': 'casaouibasis', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.05', 'UTCTime': '15:12:57', 'WhiteElo': '1475', 'BlackElo': '1477', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-9', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A80', 'Opening': 'Dutch Defense', 'Termination': 'Time forfeit'}}","['d2d4', 'f7f5', 'c1f4', 'g8f6', 'e2e3', 'e7e6', 'f1d3', 'b7b6', 'c2c3', 'c8b7', 'g1f3', 'f8e7', 'e1g1', 'b8c6', 'b1d2', 'e8g8', 'd1c2', 'h7h6', 'f3e5', 'f6d5', 'f4g3', 'c6e5', 'g3e5', 'd7d6', 'e5g3', 'c7c5', 'b2b3', 'd5f6', 'd2f3', 'b7f3']",https://lichess.org/ZDnN7wII,1475.0,1477.0,A80,Dutch Defense,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/W3eHNKwu', 'Date': '2024.03.05', 'Round': '?', 'White': 'Apendra', 'Black': 'Aladdin444', 'Result': '0-1'}, '_others': {'UTCDate': '2024.03.05', 'UTCTime': '14:59:42', 'WhiteElo': '1486', 'BlackElo': '1486', 'WhiteRatingDiff': '-9', 'BlackRatingDiff': '+5', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C25', 'Opening': 'Vienna Game: Anderssen Defense', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'b1c3', 'f8c5', 'f1c4', 'b8c6', 'g1f3', 'h7h6', 'd2d3', 'd7d6', 'c1e3', 'a7a6', 'e3c5', 'd6c5', 'a2a3', 'c8g4', 'h2h3', 'g4h5', 'g2g4', 'h5g6', 'd1d2', 'g8e7', 'h3h4', 'g6h7', 'e1c1', 'e7g6', 'h4h5', 'g6f4', 'f3h4', 'd8f6']",https://lichess.org/W3eHNKwu,1486.0,1486.0,C25,Vienna Game: Anderssen Defense,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/G2z36dgj', 'Date': '2024.03.05', 'Round': '?', 'White': 'rajiv015', 'Black': 'Apendra', 'Result': '1/2-1/2'}, '_others': {'UTCDate': '2024.03.05', 'UTCTime': '14:15:50', 'WhiteElo': '1487', 'BlackElo': '1485', 'WhiteRatingDiff': '+0', 'BlackRatingDiff': '+1', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C20', 'Opening': ""King's Pawn Game: Mengarini's Opening"", 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'a2a3', 'b8c6', 'b1c3', 'f8c5', 'h2h3', 'g8f6', 'g1f3', 'd7d6', 'f1b5', 'c8d7', 'd2d3', 'a7a6', 'b5c6', 'd7c6', 'c3d5', 'f6d5', 'e4d5', 'c6d5', 'c1g5', 'd8d7', 'd1d2', 'e8g8', 'e1g1', 'd5f3', 'g2f3', 'd7f5', 'g1g2', 'h7h6']",https://lichess.org/G2z36dgj,1487.0,1485.0,C20,King's Pawn Game: Mengarini's Opening,Rated Bullet game,Black,0.5
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/m1fefSDw', 'Date': '2024.03.05', 'Round': '?', 'White': 'manuel0_03', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.05', 'UTCTime': '13:57:30', 'WhiteElo': '1459', 'BlackElo': '1496', 'WhiteRatingDiff': '+10', 'BlackRatingDiff': '-11', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C44', 'Opening': 'Scotch Game: Lolli Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'd2d4', 'c6d4', 'f3d4', 'e5d4', 'd1d4', 'd7d6', 'd4d3', 'g8f6', 'b1c3', 'f8e7', 'c1f4', 'c8e6', 'f1e2', 'e8g8', 'e1g1', 'h7h6', 'c3d5', 'f6d5', 'e4d5', 'e6d7', 'f4e3', 'e7f6', 'e3d4', 'c7c6', 'd4f6', 'd8f6']",https://lichess.org/m1fefSDw,1459.0,1496.0,C44,Scotch Game: Lolli Variation,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/2U7SrENk', 'Date': '2024.03.05', 'Round': '?', 'White': 'Apendra', 'Black': 'firtydank', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.05', 'UTCTime': '13:04:57', 'WhiteElo': '1773', 'BlackElo': '1737', 'WhiteRatingDiff': '+14', 'BlackRatingDiff': '-5', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'B10', 'Opening': 'Caro-Kann Defense', 'Termination': 'Normal'}}","['e2e4', 'c7c6', 'b1c3', 'd7d5', 'e4d5', 'c6d5', 'd2d4', 'g8f6', 'g1f3', 'c8g4', 'f1e2', 'b8c6', 'e1g1', 'e7e6', 'c1g5', 'f8e7', 'h2h3', 'g4h5', 'a2a3', 'e8g8', 'd1d2', 'd8b6', 'a1b1', 'h5f3', 'e2f3', 'b6d4', 'd2d4', 'c6d4', 'f3d1', 'a8c8']",https://lichess.org/2U7SrENk,1773.0,1737.0,B10,Caro-Kann Defense,Rated Blitz game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/KYtalYMg', 'Date': '2024.03.05', 'Round': '?', 'White': 'Apendra', 'Black': 'Bartimejus', 'Result': '0-1'}, '_others': {'UTCDate': '2024.03.05', 'UTCTime': '12:53:56', 'WhiteElo': '1506', 'BlackElo': '1477', 'WhiteRatingDiff': '-10', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C47', 'Opening': 'Four Knights Game: Italian Variation', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'b1c3', 'b8c6', 'f1c4', 'g8f6', 'g1f3', 'h7h6', 'd2d3', 'd7d6', 'e1g1', 'c8e6', 'c4b3', 'f8e7', 'c1e3', 'e8g8', 'f1e1', 'd6d5', 'e4d5', 'f6d5', 'c3d5', 'e6d5', 'b3d5', 'd8d5', 'h2h3', 'f7f5', 'e3d2', 'e5e4', 'd3e4', 'f5e4']",https://lichess.org/KYtalYMg,1506.0,1477.0,C47,Four Knights Game: Italian Variation,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/NgfW6zfK', 'Date': '2024.03.05', 'Round': '?', 'White': 'Apendra', 'Black': 'kayanos', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.05', 'UTCTime': '12:47:12', 'WhiteElo': '1496', 'BlackElo': '1504', 'WhiteRatingDiff': '+10', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B06', 'Opening': 'Modern Defense: Standard Line', 'Termination': 'Normal'}}","['e2e4', 'g7g6', 'b1c3', 'f8g7', 'd2d4', 'e7e6', 'g1f3', 'h7h6', 'f1c4', 'a7a6', 'e1g1', 'b7b5', 'c4b3', 'c8b7', 'a2a3', 'c7c6', 'e4e5', 'a6a5', 'c1e3', 'a5a4', 'b3a2', 'f7f5', 'e5f6', 'd8f6', 'f3e5', 'd7d6', 'e5g4', 'f6f7', 'e3f4', 'e8d7']",https://lichess.org/NgfW6zfK,1496.0,1504.0,B06,Modern Defense: Standard Line,Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/GDj9qhYo', 'Date': '2024.03.05', 'Round': '?', 'White': 'JacekPolak', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2024.03.05', 'UTCTime': '12:45:25', 'WhiteElo': '1477', 'BlackElo': '1486', 'WhiteRatingDiff': '-5', 'BlackRatingDiff': '+10', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A00', 'Opening': 'Mieses Opening: Reversed Rat', 'Termination': 'Normal'}}","['d2d3', 'e7e5', 'e2e3', 'b8c6', 'c2c3', 'f8c5', 'f2f3', 'g8f6', 'd3d4', 'e5d4', 'c3d4', 'c5b4', 'c1d2', 'b4d2', 'b1d2', 'e8g8', 'f1b5', 'd7d5', 'g1e2', 'c8d7', 'e2f4', 'a7a6', 'b5a4', 'f8e8', 'a4c6', 'e8e3', 'f4e2', 'd7c6', 'e1g1', 'c6b5']",https://lichess.org/GDj9qhYo,1477.0,1486.0,A00,Mieses Opening: Reversed Rat,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/MG9RdYcQ', 'Date': '2024.03.05', 'Round': '?', 'White': 'Dario_FF', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.05', 'UTCTime': '12:39:14', 'WhiteElo': '1510', 'BlackElo': '1496', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-10', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C46', 'Opening': 'Three Knights Opening', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'f8b4', 'd2d4', 'b4c3', 'b2c3', 'e5d4', 'f3d4', 'd7d6', 'd4c6', 'b7c6', 'f1d3', 'g8f6', 'e1g1', 'c8g4', 'd1e1', 'e8g8', 'e1d2', 'f8e8', 'f1e1', 'd8d7', 'c3c4', 'a8b8', 'c4c5', 'f6h5', 'd3e2', 'g4e2']",https://lichess.org/MG9RdYcQ,1510.0,1496.0,C46,Three Knights Opening,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/Z7a4Nq1O', 'Date': '2024.03.05', 'Round': '?', 'White': 'Apendra', 'Black': 'Ansari1360', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.05', 'UTCTime': '12:37:33', 'WhiteElo': '1483', 'BlackElo': '1553', 'WhiteRatingDiff': '+13', 'BlackRatingDiff': '-8', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C00', 'Opening': ""French Defense: Queen's Knight"", 'Termination': 'Normal'}}","['e2e4', 'e7e6', 'b1c3', 'c7c6', 'f1c4', 'g8f6', 'g1f3', 'd8b6', 'd2d4', 'c6c5', 'e4e5', 'f6d5', 'c3d5', 'e6d5', 'c4d5', 'c5d4', 'd1d4', 'f8c5', 'd4d2', 'e8g8', 'e1g1', 'c5e7', 'd5b3', 'd7d6', 'd2e3', 'b6c7', 'e5d6', 'e7d6', 'h2h3', 'c8f5']",https://lichess.org/Z7a4Nq1O,1483.0,1553.0,C00,French Defense: Queen's Knight,Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/vYsnL1Zz', 'Date': '2024.03.05', 'Round': '?', 'White': 'kanye_2024', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.05', 'UTCTime': '11:26:34', 'WhiteElo': '1478', 'BlackElo': '1494', 'WhiteRatingDiff': '+7', 'BlackRatingDiff': '-11', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A85', 'Opening': ""Dutch Defense: Queen's Knight Variation"", 'Termination': 'Time forfeit'}}","['d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'e7e6', 'g1f3', 'f8b4', 'c1d2', 'e8g8', 'a2a3', 'b4c3', 'd2c3', 'b7b6', 'd1c2', 'c8b7', 'c2d3', 'd8e7', 'e2e3', 'c7c5', 'f3d2', 'c5d4', 'c3d4', 'd7d6', 'e3e4', 'e6e5', 'd4c3', 'f6e4', 'd2e4', 'b7e4']",https://lichess.org/vYsnL1Zz,1478.0,1494.0,A85,Dutch Defense: Queen's Knight Variation,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/ojjYWDoh', 'Date': '2024.03.04', 'Round': '?', 'White': 'jelekong', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.04', 'UTCTime': '14:29:36', 'WhiteElo': '1496', 'BlackElo': '1506', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-12', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A84', 'Opening': 'Dutch Defense: Normal Variation', 'Termination': 'Normal'}}","['d2d4', 'f7f5', 'c2c4', 'g8f6', 'e2e3', 'e7e6', 'g1f3', 'f8b4', 'c1d2', 'b4d2', 'b1d2', 'e8g8', 'f1e2', 'b7b6', 'e1g1', 'c8b7', 'h2h3', 'd8e7', 'a2a3', 'c7c5', 'd4d5', 'e6d5', 'c4d5', 'b7d5', 'd2b1', 'd5e4', 'b1c3', 'b8c6', 'c3e4', 'f6e4']",https://lichess.org/ojjYWDoh,1496.0,1506.0,A84,Dutch Defense: Normal Variation,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/h5tf7JQH', 'Date': '2024.03.04', 'Round': '?', 'White': 'Apendra', 'Black': 'BellaKins', 'Result': '0-1'}, '_others': {'UTCDate': '2024.03.04', 'UTCTime': '14:14:58', 'WhiteElo': '1516', 'BlackElo': '1555', 'WhiteRatingDiff': '-10', 'BlackRatingDiff': '+5', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B10', 'Opening': 'Caro-Kann Defense', 'Termination': 'Normal'}}","['e2e4', 'c7c6', 'b1c3', 'd8b6', 'd2d4', 'e7e6', 'g1f3', 'd7d5', 'e4d5', 'c6d5', 'f1e2', 'g8f6', 'e1g1', 'b8c6', 'a1b1', 'a7a6', 'c1g5', 'b6c7', 'g5f6', 'g7f6', 'e2d3', 'f8d6', 'c3e2', 'c8d7', 'c2c3', 'e8c8', 'd1b3', 'e6e5', 'd3c2', 'e5e4']",https://lichess.org/h5tf7JQH,1516.0,1555.0,B10,Caro-Kann Defense,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/lbTnwwVt', 'Date': '2024.03.04', 'Round': '?', 'White': 'Apendra', 'Black': 'DGML', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.04', 'UTCTime': '14:06:43', 'WhiteElo': '1504', 'BlackElo': '1501', 'WhiteRatingDiff': '+12', 'BlackRatingDiff': '-5', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B01', 'Opening': 'Scandinavian Defense: Valencian Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5d8', 'g1f3', 'c8f5', 'd2d4', 'e7e6', 'c1f4', 'g8f6', 'f1d3', 'f5d3', 'd1d3', 'b8c6', 'e1g1', 'c6b4', 'd3d1', 'h7h6', 'a2a3', 'b4c6', 'f3e5', 'f8e7', 'e5c6', 'b7c6', 'c3e2', 'f6d5', 'f4g3', 'e8g8']",https://lichess.org/lbTnwwVt,1504.0,1501.0,B01,Scandinavian Defense: Valencian Variation,Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/MyXcm5fi', 'Date': '2024.03.01', 'Round': '?', 'White': 'roadto_2900DZ', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.01', 'UTCTime': '13:41:38', 'WhiteElo': '1520', 'BlackElo': '1515', 'WhiteRatingDiff': '+66', 'BlackRatingDiff': '-11', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C50', 'Opening': 'Italian Game: Deutz Gambit', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'e1g1', 'g8f6', 'd2d4', 'c6d4', 'f3e5', 'e8g8', 'c1g5', 'h7h6', 'g5h4', 'd7d6', 'e5d3', 'c8e6', 'd3c5', 'e6c4', 'c5d3', 'd4e6', 'b1c3', 'c4a6', 'f2f4', 'b7b6', 'e4e5', 'd6e5', 'f4e5', 'g7g5']",https://lichess.org/MyXcm5fi,1520.0,1515.0,C50,Italian Game: Deutz Gambit,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/bq73ly7c', 'Date': '2024.03.01', 'Round': '?', 'White': 'obert93mw', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2024.03.01', 'UTCTime': '13:39:46', 'WhiteElo': '1525', 'BlackElo': '1501', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+14', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A01', 'Opening': 'Nimzo-Larsen Attack: Modern Variation', 'Termination': 'Time forfeit'}}","['b2b3', 'e7e5', 'c1b2', 'b8c6', 'b1c3', 'f8b4', 'e2e3', 'g8f6', 'd1g4', 'b4c3', 'g4g7', 'c3b2', 'g7h8', 'e8e7', 'a1b1', 'b2a3', 'h8d8', 'e7d8', 'f1c4', 'd7d5', 'c4e2', 'c8f5', 'd2d3', 'a3b4', 'e1d1', 'd8d7', 'h2h3', 'a8g8', 'g2g4', 'f5e6']",https://lichess.org/bq73ly7c,1525.0,1501.0,A01,Nimzo-Larsen Attack: Modern Variation,Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/IlEHPJML', 'Date': '2024.03.01', 'Round': '?', 'White': 'Apendra', 'Black': 'obert93mw', 'Result': '1-0'}, '_others': {'UTCDate': '2024.03.01', 'UTCTime': '13:38:27', 'WhiteElo': '1486', 'BlackElo': '1531', 'WhiteRatingDiff': '+15', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B10', 'Opening': 'Caro-Kann Defense', 'Termination': 'Normal'}}","['e2e4', 'c7c6', 'b1c3', 'd8b6', 'g1f3', 'g8f6', 'd2d4', 'f6g4', 'h2h3', 'g4f6', 'a1b1', 'b8a6', 'c1e3', 'b6c7', 'f1d3', 'e7e6', 'e1g1', 'h7h5', 'e4e5', 'f6d5', 'c3d5', 'c6d5', 'c2c3', 'f8e7', 'd3a6', 'b7a6', 'd1d2', 'c8b7', 'e3g5', 'b7c6']",https://lichess.org/IlEHPJML,1486.0,1531.0,B10,Caro-Kann Defense,Rated Bullet game,White,1.0
